i,j,D_l
23,95,0.0003993143303431798
23,96,0.051617452880995354
23,97,0.05611604294409362
23,98,0.05047708551126962
23,99,0.04990119724039782
24,0,0.022004962543974698
24,1,0.01700378292325661
24,2,0.042582873398028416
24,3,0.04156897357441149
24,4,0.038914557020972414
24,5,0.0493719457847564
24,6,0.0011191698952411294
24,7,0.025749808408252698
24,8,0.019337278501729303
24,9,0.013780020739431553
24,10,0.0234494206234487
24,11,0.008459035845359824
24,12,0.013476579285790196
24,13,0.019249183019184456
24,14,0.05611424585998806
24,15,0.020047797862292806
24,16,0.040044697104980084
24,17,0.008119563516352925
24,18,0.049411004890739275
24,19,0.01647523979883757
24,20,0.04825287185280196
24,21,0.008954597053965003
24,22,0.01994015028645721
24,23,0.04980723352454616
24,24,0.0
24,25,0.011670830163922655
24,26,0.03382530649177701
24,27,0.03476563053845782
24,28,0.019010723303744096
24,29,0.016685803762818946
24,30,0.019230831276037978
24,31,0.010410652587463595
24,32,0.03712104129860437
24,33,0.027067651586557016
24,34,0.025406079638655148
24,35,0.024788616498236573
24,36,0.009804327415482645
24,37,0.01691054312614867
24,38,0.013737177825049653
24,39,0.02128829145879564
24,40,0.04803481211153643
24,41,0.032213618190250065
24,42,0.013792722138683683
24,43,0.005466256809734028
24,44,0.018807947833305326
24,45,0.011596182957699387
24,46,0.011631212247668861
24,47,0.004237197026477281
24,48,0.024834693883196736
24,49,0.03911330241447365
24,50,0.0021736278955235607
24,51,0.05178824087392539
24,52,0.03717894647854887
24,53,0.0019077425175818461
24,54,0.026560978859951463
24,55,0.037646892453845594
24,56,0.035289468666025434
24,57,0.0214749521119023
24,58,0.016911719720516492
24,59,0.04632353723917753
24,60,0.03743966535933717
24,61,0.05490987219867206
24,62,0.005531179721100733
24,63,0.022445109200014787
24,64,0.04743534891870083
24,65,0.01923119277017674
24,66,0.022677717218080047
24,67,0.002983232364404918
24,68,0.020148408929943518
24,69,0.004899449624341369
24,70,0.05191268641196381
24,71,0.023168296203246813
24,72,0.012613818344535253
24,73,0.013352529661741785
24,74,0.037839244389147146
24,75,0.01476570031736364
24,76,0.028593764765362805
24,77,0.0031888958419588704
24,78,0.009940791563775612
24,79,0.0028750699263520784
24,80,0.024862209246646113
24,81,0.008509439602059812
24,82,0.031046438198476876
24,83,0.0024760501305790936
24,84,0.002308244729728691
24,85,0.013157819272911691
24,86,0.007503115644776904
24,87,0.02306070688456139
24,88,0.04304338770912646
24,89,0.025822243521103197
24,90,0.013024096516607723
24,91,0.01765806860816662
24,92,0.0343598218664334
24,93,0.003925541959579479
24,94,0.013051903936768687
24,95,0.0501603148596589
24,96,0.0018170465535045559
24,97,0.006319801732707557
24,98,0.0006837751898799778
24,99,0.0005846912158157838
25,0,0.03366865504796488
25,1,0.005333642497527709
25,2,0.05423775227767663
25,3,0.0532226151041835
25,4,0.050571538252018176
25,5,0.061011546157219855
25,6,0.010594096063822788
25,7,0.037413832472129795
25,8,0.030999726871420507
25,9,0.025438111582721114
25,10,0.035114205387058936
25,11,0.020126537932110014
25,12,0.0018069534037776197
25,13,0.030915677040958232
25,14,0.06775790138917916
25,15,0.031705264204227014
25,16,0.0517012170020719
25,17,0.019768076229866215
25,18,0.06105985749219349
25,19,0.028135905030011312
25,20,0.05990024917397482
25,21,0.002735690070073779
25,22,0.03160606417318332
25,23,0.06145032853536656
25,24,0.011670830163922655
25,25,0.0
25,26,0.045478445814592226
25,27,0.04642500635011579
25,28,0.030677525279296878
25,29,0.005017779631962858
25,30,0.030886267993493983
25,31,0.0013335974325516082
25,32,0.048779099118421446
25,33,0.038731009126143426
25,34,0.037070079682936324
25,35,0.03645307346212345
25,36,0.0018724698432664357
25,37,0.00524047550045967
25,38,0.025399364176828015
25,39,0.0329517688135594
25,40,0.05968431405028856
25,41,0.04387409636529491
25,42,0.025457588813752943
25,43,0.017127075212701258
25,44,0.00714104340573697
25,45,0.023264046718085667
25,46,0.00027099309309739695
25,47,0.007465661107125343
25,48,0.03649743537903644
25,49,0.050770381123535595
25,50,0.009513142717645742
25,51,0.06343037278874952
25,52,0.04883708463283144
25,53,0.01356781422329953
25,54,0.03822465360609346
25,55,0.04930400828379532
25,56,0.046942085892489015
25,57,0.03313877121806915
25,58,0.028578904223150597
25,59,0.05797173610874062
25,60,0.04909372437229722
25,61,0.0665531834475016
25,62,0.017196960049186392
25,63,0.034104785356674806
25,64,0.05908068936106628
25,65,0.030896737732722727
25,66,0.03434316935956481
25,67,0.008704208269743767
25,68,0.008480231787718534
25,69,0.006834972809483949
25,70,0.06355891433515555
25,71,0.034830387485486225
25,72,0.024282284818006882
25,73,0.025017224803004567
25,74,0.049497139633748126
25,75,0.026430234532828965
25,76,0.040256528278896204
25,77,0.014858240725485212
25,78,0.021600479927697824
25,79,0.008796235748169614
25,80,0.036525054707451224
25,81,0.02016236250883945
25,82,0.042705196637462424
25,83,0.009209637729506979
25,84,0.009444589502385891
25,85,0.02482095782872941
25,86,0.019169705331129484
25,87,0.03472341242029682
25,88,0.05469694241052112
25,89,0.037486356454129253
25,90,0.02469109786491254
25,91,0.029322341360827987
25,92,0.04601900042579055
25,93,0.01556025449609581
25,94,0.0014132077841933926
25,95,0.0618017514090271
25,96,0.009854925589422019
25,97,0.005369369346601405
25,98,0.010996229546426196
25,99,0.011570768516096413
26,0,0.01195127729063695
26,1,0.05080340935916231
26,2,0.008892537302255029
26,3,0.007785942482740781
26,4,0.0052302993527643445
26,5,0.015564381064683906
26,6,0.03491706545088197
26,7,0.008142194632315327
26,8,0.014494508688914285
26,9,0.0200540823836923
26,10,0.010416769222691264
26,11,0.0253712147281133
26,12,0.04727927109357474
26,13,0.014605205113708783
26,14,0.022344190501387935
26,15,0.013785010341483935
26,16,0.006384314288870258
26,17,0.025806127725298705
26,18,0.01563412566262859
26,19,0.017472669219169124
26,20,0.014451223319939255
26,21,0.042753847777090404
26,22,0.013909672258566642
26,23,0.015998350321233916
26,24,0.03382530649177701
26,25,0.045478445814592226
26,26,0.0
26,27,0.001539082490743792
26,28,0.014853967499376385
26,29,0.05047967636753124
26,30,0.014605368873298821
26,31,0.044226746042209594
26,32,0.003494979136477115
26,33,0.0068335628888573086
26,34,0.008547185140861486
26,35,0.00909623058048381
26,36,0.043618396467314115
26,37,0.050710745976573046
26,38,0.020093842367159085
26,39,0.012548443330491649
26,40,0.014251636999572487
26,41,0.0018684996403796447
26,42,0.02010141558931022
26,43,0.02836519234930672
26,44,0.05259561602402575
26,45,0.022238128902382668
26,46,0.045443862613850645
26,47,0.038023313155468745
26,48,0.009171766021249786
26,49,0.005464388077701235
26,50,0.035992587797524046
26,51,0.01798271311458898
26,52,0.0037383284421265463
26,53,0.03194268302039797
26,54,0.007399906601382988
26,55,0.003937112243491
26,56,0.0014656546940739232
26,57,0.012363967224629204
26,58,0.0169612363523964
26,59,0.012517079536175339
26,60,0.0036348454712504777
26,61,0.02112302127219463
26,62,0.028323259580147465
26,63,0.011385363166642265
26,64,0.013623998376724001
26,65,0.014610820118350944
26,66,0.01121068658098858
26,67,0.036782855387303
26,68,0.05393575228185638
26,69,0.03870643227676509
26,70,0.01812729704908995
26,71,0.010835013977211939
26,72,0.02122668532988
26,73,0.020478557149570156
26,74,0.004258772673940092
26,75,0.019065903466464883
26,76,0.005424397480156757
26,77,0.030647176467310057
26,78,0.023891970912142315
26,79,0.0366945548799483
26,80,0.008985518133752838
26,81,0.025405583834865984
26,82,0.00281806213158067
26,83,0.036277890993605524
26,84,0.036089152971630484
26,85,0.02074562939600227
26,86,0.02635548618339906
26,87,0.010927224327581801
26,88,0.00927716870812665
26,89,0.008108943743870823
26,90,0.020848892966223307
26,91,0.016175280833559194
26,92,0.0023346740651633766
26,93,0.029931713511642855
26,94,0.046863746513831205
26,95,0.016351448367868757
26,96,0.03563669745096319
26,97,0.04013971746684765
26,98,0.03449538004874811
26,99,0.033918972706000215
27,0,0.012796088133286858
27,1,0.05175106706598486
27,2,0.007829519089880624
27,3,0.0068245286547596725
27,4,0.0041523587871049065
27,5,0.014708139451263869
27,6,0.035849150858202505
27,7,0.009020841024985548
27,8,0.015448880091547563
27,9,0.02101861475650364
27,10,0.011321720572722632
27,11,0.02631367948023889
27,12,0.04822798119803117
27,13,0.015522597339288215
27,14,0.021374561549417342
27,15,0.01476344376216219
27,16,0.005289171460204651
27,17,0.02670607705233813
27,18,0.014663228759754182
27,19,0.018341461868764196
27,20,0.013522614052500869
27,21,0.043706436244063236
27,22,0.014831928326897238
27,23,0.015105005105326223
27,24,0.03476563053845782
27,25,0.04642500635011579
27,26,0.001539082490743792
27,27,0.0
27,28,0.015762261210017357
27,29,0.0514317155071143
27,30,0.0155890662901888
27,31,0.04516274907254844
27,32,0.002357321312570588
27,33,0.007702308960292493
27,34,0.00937889871264135
27,35,0.00998239233561982
27,36,0.044560863172635176
27,37,0.05165802774312393
27,38,0.021049113665037804
27,39,0.013491519512091663
27,40,0.013288099054927538
27,41,0.002556151812020305
27,42,0.020998907173208018
27,43,0.02931532168058733
27,44,0.05354979920393291
27,45,0.023176034537832842
27,46,0.04638531182904041
27,47,0.03897807959049198
27,48,0.00997482070423843
27,49,0.004355798067436584
27,50,0.036927309787618934
27,51,0.017079456258154352
27,52,0.0024699954901314207
27,53,0.03287418388056294
27,54,0.008220898477092115
27,55,0.002891014466315443
27,56,0.0013849440671043517
27,57,0.013302967711590263
27,58,0.01786540313141022
27,59,0.011600056834577155
27,60,0.0027895861874690656
27,61,0.02017539589903526
27,62,0.029248386114668214
27,63,0.012355947068649094
27,64,0.012732054473912367
27,65,0.015542571615413323
27,66,0.012096322189044472
27,67,0.03773307874599084
27,68,0.054889049757737465
27,69,0.03963302960390345
27,70,0.017171818532667686
27,71,0.011650295443542243
27,72,0.022157563372819676
27,73,0.02142666265897137
27,74,0.003088131332397322
27,75,0.020013895619239552
27,76,0.00619089305515441
27,77,0.031581453674907285
27,78,0.024848395549826294
27,79,0.03763788968684232
27,80,0.00991513617613593
27,81,0.02630720033641428
27,82,0.0037672673247952323
27,83,0.03722700019373398
27,84,0.037014540669500016
27,85,0.021640474021816604
27,86,0.027276902413848076
27,87,0.011750735167830423
27,88,0.008288846208184205
27,89,0.008954676124974716
27,90,0.021757556118196318
27,91,0.017121459707742176
27,92,0.0009454687765518199
27,93,0.03089058695033077
27,94,0.047803520778621454
27,95,0.01547066837105213
27,96,0.03657998380280682
27,97,0.04107518751083538
27,98,0.0354395672625247
27,99,0.03487394036091963
28,0,0.003034814898986853
28,1,0.03600761826638193
28,2,0.023583443259300424
28,3,0.02257551336247969
28,4,0.019913387141501673
28,5,0.030410899038694747
28,6,0.020093626905191727
28,7,0.006742069141672971
28,8,0.0008196024501875396
28,9,0.005310250622938226
28,10,0.004443697129629335
28,11,0.010558980487849473
28,12,0.0324822493649027
28,13,0.0002738447691212
28,14,0.037129319595255734
28,15,0.0014043426147696666
28,16,0.021043465446315798
28,17,0.010955856368804936
28,18,0.0304204958835406
28,19,0.0026635406539028588
28,20,0.02926891421949032
28,21,0.027959265509813723
28,22,0.0009562092597100727
28,23,0.030834179653147584
28,24,0.019010723303744096
28,25,0.030677525279296878
28,26,0.014853967499376385
28,27,0.015762261210017357
28,28,0.0
28,29,0.03568923238110199
28,30,0.001321067375755214
28,31,0.029412918382206787
28,32,0.01811880937024027
28,33,0.008060816470723983
28,34,0.006400941034458749
28,35,0.005780503157819659
28,36,0.028811335818446134
28,37,0.035914421328379874
28,38,0.00532117153873581
28,39,0.0023325311980639837
28,40,0.029044397580012864
28,41,0.013210424550784658
28,42,0.005248373557949402
28,43,0.013564100341609032
28,44,0.03780963089926714
28,45,0.007420642899096011
28,46,0.030636818705982796
28,47,0.023229891874719334
28,48,0.0058458873121950295
28,49,0.020111506193945538
28,50,0.021172477812305062
28,51,0.03281460686798726
28,52,0.01817673002214002
28,53,0.017117231105636007
28,54,0.007554115563118597
28,55,0.018647458394064696
28,56,0.016315557079112194
28,57,0.0025069589741568607
28,58,0.002107623322919816
28,59,0.027340324218190583
28,60,0.018453361708638
28,61,0.03592764768066755
28,62,0.013489849062066102
28,63,0.003524650637912701
28,64,0.028459538226698427
28,65,0.00042947851593653054
28,66,0.003668094172580439
28,67,0.021982420834305093
28,68,0.039149648565276404
28,69,0.02387992084941634
28,70,0.03292637282225698
28,71,0.004204496209737492
28,72,0.0063990658883328715
28,73,0.005685188881243812
28,74,0.018836535728145747
28,75,0.004280212725150839
28,76,0.009587248991603809
28,77,0.01582427247703295
28,78,0.009107261458139053
28,79,0.02188485961816392
28,80,0.005869066207305392
28,81,0.01055557992306135
28,82,0.012055634458681162
28,83,0.021475725292485818
28,84,0.02125998564633192
28,85,0.005892803131927851
28,86,0.011517810663963825
28,87,0.004089756147174176
28,88,0.024047633614172375
28,89,0.0068140399695291905
28,90,0.0059991673922622
28,91,0.0014488646363631224
28,92,0.015359140832975043
28,93,0.015145102732964497
28,94,0.032055816670626604
28,95,0.031191841035372456
28,96,0.02082651304269261
28,97,0.025322703837757043
28,98,0.019685957982775337
28,99,0.019125060337420594
29,0,0.038681646164412796
29,1,0.0003821560724928866
29,2,0.059242966573823996
29,3,0.05822508762866237
29,4,0.05557704648552689
29,5,0.06600480075883955
29,6,0.015611270699853859
29,7,0.04242337703425478
29,8,0.0360071962030404
29,9,0.030444304767761454
29,10,0.040123920068885155
29,11,0.025138172787973503
29,12,0.003210844248029643
29,13,0.03592660803864208
29,14,0.0727558868692752
29,15,0.03670992098856781
29,16,0.05670715587051858
29,17,0.024784385090161336
29,18,0.06606027679187843
29,19,0.03315073746452788
29,20,0.06489881533165996
29,21,0.007736155413389132
29,22,0.036616321221393695
29,23,0.06644591805830102
29,24,0.016685803762818946
29,25,0.005017779631962858
29,26,0.05047967636753124
29,27,0.0514317155071143
29,28,0.03568923238110199
29,29,0.0
29,30,0.035890080941870114
29,31,0.006310632695228213
29,32,0.05378516173575637
29,33,0.04374003805976188
29,34,0.0420813189669261
29,35,0.04146290833872703
29,36,0.006889289435733569
29,37,0.00032020975560609626
29,38,0.03040739303759711
29,39,0.03795988080379087
29,40,0.06468481436997842
29,41,0.04888109750148686
29,42,0.030472424690270578
29,43,0.022137143879370574
29,44,0.0021233200395503124
29,45,0.02827563088945639
29,46,0.00507147407768771
29,47,0.012470702700326937
29,48,0.04150974584608418
29,49,0.05577646950073552
29,50,0.014530320605511963
29,51,0.068425560843376
29,52,0.05384485781202129
29,53,0.018584135102425615
29,54,0.043235336681071615
29,55,0.054308923500679215
29,56,0.051943003615138074
29,57,0.03814715527492449
29,58,0.03359191127621351
29,59,0.06297056713674382
29,60,0.05409577471659963
29,61,0.0715501329816383
29,62,0.022212823343955742
29,63,0.039110373390561545
29,64,0.06407755922096214
29,65,0.035906484319880215
29,66,0.03935423881692791
29,67,0.013714564499649843
29,68,0.003463301563867093
29,69,0.011848544230197718
29,70,0.06855757842617337
29,71,0.039843443477921986
29,72,0.029294568826276488
29,73,0.03002660349454512
29,74,0.05450390699993952
29,75,0.03143935400667291
29,76,0.04526664529419434
29,77,0.01987355492425487
29,78,0.02660841494007467
29,79,0.013811131530325389
29,80,0.04153286710298086
29,81,0.02517863480627747
29,82,0.04771021367202228
29,83,0.014220863690573888
29,84,0.014461139767810901
29,85,0.029836165061880214
29,86,0.024185242725124886
29,87,0.039736353021193445
29,88,0.059699879225150604
29,89,0.04249691391475174
29,90,0.029705542723425623
29,91,0.03433107598534079
29,92,0.05102829075879537
29,93,0.02056646023286406
29,94,0.0036708109261076515
29,95,0.06679624834350649
29,96,0.014869433688509757
29,97,0.01038618747148179
29,98,0.016009927014314192
29,99,0.016578023286766764
30,0,0.003216046048032204
30,1,0.03621449498604448
30,2,0.023416122259058397
30,3,0.022370962229655202
30,4,0.019736444878178706
30,5,0.030159255518497324
30,6,0.02032719513868547
30,7,0.0066135261284156355
30,8,0.0005286760754201943
30,9,0.0054517108583278465
30,10,0.004332166153938354
30,11,0.010777988184162526
30,12,0.03268782921916609
30,13,0.0011561784388741806
30,14,0.0369327985083012
30,15,0.0008268709497364597
30,16,0.020877082325249333
30,17,0.011268608430863703
30,18,0.030222585905368658
30,19,0.0032896679799938517
30,20,0.029050955629703296
30,21,0.028159178291947765
30,22,0.0011741065900934516
30,23,0.0305990347778275
30,24,0.019230831276037978
30,25,0.030886267993493983
30,26,0.014605368873298821
30,27,0.0155890662901888
30,28,0.001321067375755214
30,29,0.035890080941870114
30,30,0.0
30,31,0.029637084308907838
30,32,0.01794359867637974
30,33,0.007915954063921463
30,34,0.006341464227306165
30,35,0.005665350858741109
30,36,0.029026206988170437
30,37,0.03612182013580794
30,38,0.0054975869265426825
30,39,0.002145603305595284
30,40,0.028842519856874613
30,41,0.013033627682095813
30,42,0.005629496242476279
30,43,0.013766307541807146
30,44,0.038007530047309446
30,45,0.007654846861991747
30,46,0.03085291483385252
30,47,0.023425925413978487
30,48,0.0058548254417146615
30,49,0.019943909115230047
30,50,0.021401181371576948
30,51,0.03258285674574057
30,52,0.018031384939591128
30,53,0.017353737458235395
30,54,0.007464390569706598
30,55,0.01845786899972734
30,56,0.01607080161855347
30,57,0.0023383878037699915
30,58,0.0026008358257665343
30,59,0.027118225433721936
30,60,0.018229415745093715
30,61,0.0357184471962802
30,62,0.013742505733586695
30,63,0.003233701629984694
30,64,0.028225927480095583
30,65,0.0009109958713807792
30,66,0.0036449980793073606
30,67,0.022185669779743414
30,68,0.03934874268334352
30,69,0.02412016246757926
30,70,0.03272122467507157
30,71,0.004323790134032821
30,72,0.00665777281221455
30,73,0.005888542704026544
30,74,0.018675171163705574
30,75,0.0044819753669233615
30,76,0.009475304444346048
30,77,0.01605669407508362
30,78,0.009291272637577676
30,79,0.022099341644835745
30,80,0.005684714997962292
30,81,0.010866859438105319
30,82,0.011841796571935617
30,83,0.021680778366999626
30,84,0.02150376952969471
30,85,0.006269272125677929
30,86,0.011782282085124423
30,87,0.0042006826247558545
30,88,0.02385323004679867
30,89,0.006722261771612155
30,90,0.006331020984833755
30,91,0.0016478007892922638
30,92,0.015237858135258369
30,93,0.01533068552884383
30,94,0.03227407996901788
30,95,0.03095050243236843
30,96,0.02104123098719481
30,97,0.025548750246866817
30,98,0.019899324024791075
30,99,0.019319819970334298
31,0,0.03239739976907155
31,1,0.00661283960002569
31,2,0.05297339123878534
31,3,0.05196481710455598
31,4,0.049309218788740936
31,5,0.0597641831676848
31,6,0.009322567240221012
31,7,0.0361506246258353
31,8,0.029744293597756134
31,9,0.02418770005859785
31,10,0.03385196836949796
31,11,0.01886847814019918
31,12,0.0031109878945605493
31,13,0.02965295256682482
31,14,0.06649899190023076
31,15,0.030454362576324487
31,16,0.05043704897133227
31,17,0.018488568603564657
31,18,0.05980098880260827
31,19,0.026860300812673214
31,20,0.05864545267679351
31,21,0.0016104779239864205
31,22,0.03034456445429479
31,23,0.060199398071640306
31,24,0.010410652587463595
31,25,0.0013335974325516082
31,26,0.044226746042209594
31,27,0.04516274907254844
31,28,0.029412918382206787
31,29,0.006310632695228213
31,30,0.029637084308907838
31,31,0.0
31,32,0.04751674669306415
31,33,0.03746823312263488
31,34,0.03580241531417471
31,35,0.03518974491868296
31,36,0.0006596765195364234
31,37,0.006518770029342728
31,38,0.024145716906480076
31,39,0.031694134340709536
31,40,0.058426208327855125
31,41,0.04261279444194138
31,42,0.024185522172574782
31,43,0.015874606356745317
31,44,0.00843155580622321
31,45,0.022004164746638626
31,46,0.0012424985597048392
31,47,0.006240627528484543
31,48,0.03522631393247207
31,49,0.04950655233294839
31,50,0.008243732275396225
31,51,0.06217898930263718
31,52,0.04757031112885744
31,53,0.012299366986015229
31,54,0.03695783246776948
31,55,0.048043796434765564
31,56,0.04569019396189906
31,57,0.03188049822902775
31,58,0.02731179632742634
31,59,0.056717591773805316
31,60,0.04783894312970645
31,61,0.0652970566479331
31,62,0.01592733704306411
31,63,0.032851222763449706
31,64,0.05782905981671202
31,65,0.02963678195734092
31,66,0.03307796064586542
31,67,0.007462825450982492
31,68,0.00976566863345482
31,69,0.005543388291724787
31,70,0.06230168200769189
31,71,0.033557511383320617
31,72,0.023020041544851533
31,73,0.02376117183073962
31,74,0.04823257679888042
31,75,0.025173945185010496
31,76,0.03898985623909778
31,77,0.013593314186469418
31,78,0.020349133630865077
31,79,0.007541098497370768
31,80,0.035266177917818546
31,81,0.018884290968436978
31,82,0.04144848104339933
31,83,0.00796479502925311
31,84,0.008161478781109894
31,85,0.02354728792211497
31,86,0.017899939216839602
31,87,0.033451268184778477
31,88,0.053437335201831755
31,89,0.03622044043623997
31,90,0.023421613114618073
31,91,0.028065318531833933
31,92,0.044749993056565775
31,93,0.01431653121915151
31,94,0.0026474648061371366
31,95,0.060552248845901206
31,96,0.008599134028647468
31,97,0.0040921255243670795
31,98,0.009741233109669022
31,99,0.010330135291281517
32,0,0.01514904343313458
32,1,0.054104413084971034
32,2,0.005473896581299748
32,3,0.004479745625998782
32,4,0.0017950630108549206
32,5,0.01237839228318924
32,6,0.03820420898837757
32,7,0.011377769870017226
32,8,0.017805315441117284
32,9,0.023374742120180637
32,10,0.013678770281644683
32,11,0.02866993770893433
32,12,0.050581855295521276
32,13,0.017879415471458028
32,14,0.0190185626934355
32,15,0.017118303924823892
32,16,0.002935280971985366
32,17,0.029060483785599552
32,18,0.012307777527732218
32,19,0.020694724398311843
32,20,0.011173998946119234
32,21,0.04606094617209566
32,22,0.01718887170737252
32,23,0.012763454759675578
32,24,0.03712104129860437
32,25,0.048779099118421446
32,26,0.003494979136477115
32,27,0.002357321312570588
32,28,0.01811880937024027
32,29,0.05378516173575637
32,30,0.01794359867637974
32,31,0.04751674669306415
32,32,0.0
32,33,0.01005937048792964
32,34,0.011732955197673247
32,35,0.012339283481311388
32,36,0.046915128252628446
32,37,0.05401138157116526
32,38,0.023405555430891994
32,39,0.015848239377423107
32,40,0.010933846123097083
32,41,0.004912823579367686
32,42,0.023354051727228493
32,43,0.03167134549404446
32,44,0.05590293920865106
32,45,0.025532509123449718
32,46,0.048739303849349803
32,47,0.0413331515392565
32,48,0.012325157550711497
32,49,0.002002368543489516
32,50,0.03928232728781606
32,51,0.01473409203008209
32,52,0.0006451730371014249
32,53,0.035229569156051646
32,54,0.010575146161417564
32,55,0.0005780197977763669
32,56,0.00216084016597062
32,57,0.015659791317667062
32,58,0.020221462614753865
32,59,0.00925610100022115
32,60,0.0010613788612548513
32,61,0.017821426645052388
32,62,0.03160394832082579
32,63,0.014710945557266292
32,64,0.0103935243726371
32,65,0.01789950147676802
32,66,0.014452664178494294
32,67,0.04008828516772255
32,68,0.057241976761138874
32,69,0.041987382380995655
32,70,0.014817432087732483
32,71,0.014000532564374227
32,72,0.024514027837291244
32,73,0.023783227651355324
32,74,0.000764047230179174
32,75,0.02237052049061545
32,76,0.00854347021009991
32,77,0.03393706715308893
32,78,0.027204653488262807
32,79,0.039993033220319336
32,80,0.012271870039665513
32,81,0.028661794166514407
32,82,0.0061108892947996495
32,83,0.039582256356179395
32,84,0.03936917499570201
32,85,0.023995316777204595
32,86,0.02963253704762929
32,87,0.014101944708838337
32,88,0.00593470986199837
32,89,0.01131013480068649
32,90,0.024113266298328145
32,91,0.01947818315626838
32,92,0.0028613007323563715
32,93,0.03324639404489782
32,94,0.050157267139792176
32,95,0.013132280473897149
32,96,0.03893524671685057
32,97,0.04342971336971778
32,98,0.037794969367488614
32,99,0.037229439823110735
33,0,0.005119348089339127
33,1,0.04405926694591727
33,2,0.015527491680308442
33,3,0.014517408883308859
33,4,0.011854291626501975
33,5,0.022368346782147785
33,6,0.0281515579796131
33,7,0.00131888507772925
33,8,0.007756594477304535
33,9,0.013324976448710954
33,10,0.003619951189823952
33,11,0.018614119626352295
33,12,0.040534783972265245
33,13,0.007820882158973821
33,14,0.029073701511405526
33,15,0.007089145796355058
33,16,0.012986761940922065
33,17,0.019010374253757217
33,18,0.022362931828080673
33,19,0.010653576708682564
33,20,0.02121349589561698
33,21,0.0360118819993101
33,22,0.007130648457859126
33,23,0.02278393119170995
33,24,0.027067651586557016
33,25,0.038731009126143426
33,26,0.0068335628888573086
33,27,0.007702308960292493
33,28,0.008060816470723983
33,29,0.04374003805976188
33,30,0.007915954063921463
33,31,0.03746823312263488
33,32,0.01005937048792964
33,33,0.0
33,34,0.0017187750242730678
33,35,0.002280393073744309
33,36,0.03686605404439295
33,37,0.0439661723521286
33,38,0.013352333365520346
33,39,0.005797834054833819
33,40,0.020986677209742007
33,41,0.005150099585443309
33,42,0.01330154117852998
33,43,0.0216170113336332
33,44,0.0458592076075657
33,45,0.015475772942175404
33,46,0.038691181589007514
33,47,0.03128233232667662
33,48,0.0023575675291317008
33,49,0.012054130428958842
33,50,0.029229961121564202
33,51,0.024763179093028373
33,52,0.010126437245153974
33,53,0.025175730861195265
33,54,0.0006249612545348339
33,55,0.010587716860607662
33,56,0.008284580458068493
33,57,0.005607842097165839
33,58,0.01016525128709364
33,59,0.01928592160413845
33,60,0.010403311918239051
33,61,0.027872059279994317
33,62,0.021549266276920484
33,63,0.004689025654131483
33,64,0.020408906048356535
33,65,0.00784249869793696
33,66,0.0043964347709184665
33,67,0.030036493509829162
33,68,0.04719898022689423
33,69,0.03193708379769132
33,70,0.024869708570100398
33,71,0.004004518792895287
33,72,0.014456777985905457
33,73,0.013727988133985247
33,74,0.010780253809314256
33,75,0.012315534373779679
33,76,0.0015692157504282873
33,77,0.023882585771777928
33,78,0.01715112611143906
33,79,0.02994081503829461
33,80,0.0022327115356060765
33,81,0.01861091604699797
33,82,0.004017198113249635
33,83,0.02953017809178201
33,84,0.029317801782097322
33,85,0.013944114413299253
33,86,0.019577535977120055
33,87,0.0040947612295530724
33,88,0.015988688828194115
33,89,0.0012769173421499338
33,90,0.014058127503704181
33,91,0.009424016963313872
33,92,0.00732322208879539
33,93,0.02319394152834073
33,94,0.04010995751187855
33,95,0.023144089688502907
33,96,0.028882604922042147
33,97,0.03337918853589828
33,98,0.027741923531305644
33,99,0.027177241280082573
34,0,0.0034182152569763678
34,1,0.04239842099403301
34,2,0.017190905195065196
34,3,0.016201486611429557
34,4,0.013526573711320171
34,5,0.024065702003380693
34,6,0.026485470183017657
34,7,0.0005283441397714043
34,8,0.006145820178085732
34,9,0.011694344978952541
34,10,0.0020100624388482706
34,11,0.016958695398129865
34,12,0.038874709262688
34,13,0.006170163018661426
34,14,0.030746136796386447
34,15,0.0055199766834851
34,16,0.014651563607803692
34,17,0.0173316728795077
34,18,0.024038589366532744
34,19,0.008963478711469592
34,20,0.02289871998118481
34,21,0.034354356469477244
34,22,0.005488919534521738
34,23,0.024475194236500585
34,24,0.025406079638655148
34,25,0.037070079682936324
34,26,0.008547185140861486
34,27,0.00937889871264135
34,28,0.006400941034458749
34,29,0.0420813189669261
34,30,0.006341464227306165
34,31,0.03580241531417471
34,32,0.011732955197673247
34,33,0.0017187750242730678
34,34,0.0
34,35,0.0007230662626401806
34,36,0.03520336825053326
34,37,0.042305152878946546
34,38,0.011714103498126151
34,39,0.004198403519271099
34,40,0.022664880995099283
34,41,0.006836911648408774
34,42,0.011624730302128718
34,43,0.019963734323950603
34,44,0.04420140598863745
34,45,0.013821004375460978
34,46,0.037027799398609264
34,47,0.02962705610583802
34,48,0.0006509854435306466
34,49,0.013720565517570709
34,50,0.02756490015011083
34,51,0.02645220103632884
34,52,0.011779842716215221
34,53,0.02351026774919037
34,54,0.001158069430229587
34,55,0.012268874305540247
34,56,0.009994100896768074
34,57,0.0040057558503525026
34,58,0.008496522672132393
34,59,0.020974032052075472
34,60,0.01210136097532074
34,61,0.029550582975117447
34,62,0.019882011466914054
34,63,0.003178410895770059
34,64,0.022100902228635748
34,65,0.00620574831720047
34,66,0.0027365602699660533
34,67,0.028379165730545622
34,68,0.04554069153141078
