value
0.106587230185994
0.297820094919132
0.194694204869506
0.260071100832477
0.0819997855160182
0.217666104348325
0.0664269923153142
0.0343644061787245
0.0387586039646521
0.0410346985870547
0.0430280607832287
0.0365918341091742
0.103840364335611
0.14348071142922
0.0135491154049419
0.143239861663687
0
0.247463882623663
0.00384677296642622
0.329076287303678
-0.0198636799661358
-0.0139226752814352
0.252956031156316
0.115309998705982
0.0180693538402465
0.137192255896537
-0.0141073703373991
0.164461535542216
0.0580142298986175
-0.00368964531276106
0.181694977251766
