value
0.112845842230229
0.137885898369007
0.186567518261199
0.219086260002143
0.10619296275911
0.135853195940285
0.209201990107374
0.0308358018568242
0.00612996335564731
0.00612753587301995
0.0156416311679664
0.0244456206863788
0.00491793069579671
0
-0.0181107133922183
0.010984418814644
0.012798179646893
0.0611523565634116
0.108772015007332
0.155958506205479
