value
0.131740744274168
0.0668768746766659
0.0492811916641358
0.0360293378304277
0.0270588640160554
0.0183330275584126
0.0571811240128
-0.0182203743731293
-0.0104689681714945
-0.0154684554218534
0.0418866373976243
0.0328581065863887
0.042824290711394
0.129139341689495
0.0338092148307396
-0.00773193314864784
0
0.0091191408477016
0.0483413599766322
0.178617547057172
0.298454867777593
0.117917714183022
0.0598587854839252
0.0764628431996357
0.104611210203018
