i,j,D_l
26,34,0.02171511686944353
26,35,0.0333056250322846
26,36,0.0404276871697717
26,37,0.03226318816008076
26,38,0.019719651409054
26,39,0.016986504209240652
26,40,0.008615261439595701
26,41,0.04189267254541804
26,42,0.021605341318974496
26,43,0.010502758311732155
26,44,0.012615695054662196
26,45,0.017787500156996615
26,46,0.006802762848852092
26,47,0.01240512777381819
26,48,0.013121618607273977
26,49,0.01838991876470026
26,50,0.003126950477794272
26,51,0.030424856809912765
26,52,0.018896140858685146
26,53,0.025681713325870638
26,54,0.008739645402610673
26,55,0.006112161747892344
26,56,0.020117931890909525
26,57,0.01494253298397925
26,58,0.032757793524860565
26,59,0.00488416097919387
26,60,0.027897810345704894
26,61,0.0037190084918728395
26,62,0.01562783335491147
26,63,0.009462099455904286
26,64,0.007791816600629992
26,65,0.028555455115713124
26,66,0.021054439279966333
26,67,0.018681096509639946
26,68,0.036231329088715854
26,69,0.007971968735965422
26,70,0.02705824296881276
26,71,0.009469448452812699
26,72,0.02489864673434578
26,73,0.022223041737839826
26,74,0.010092358849720545
26,75,0.0319132831379834
26,76,0.015695643478605244
26,77,0.014019195316264367
26,78,0.02782667437575675
26,79,0.03946459651135855
26,80,0.02569002232341115
26,81,0.017630636134577653
26,82,0.02262844097305094
26,83,0.013049836824495559
26,84,0.0381400622680254
26,85,0.012284373340796531
26,86,0.012497097408540988
26,87,0.03554884186312225
26,88,0.014646486121299679
26,89,0.016757931324457957
26,90,0.011914802724703301
26,91,0.014740055215757884
26,92,0.005836727437419272
26,93,0.02306706459977062
26,94,0.035032948611807495
26,95,0.021297321024905613
26,96,0.016463309809138203
26,97,0.03440322531154974
26,98,0.010079450801985943
26,99,0.008748261569909438
27,0,0.030421552455572754
27,1,0.02025686381223821
27,2,0.01928172159619214
27,3,0.021903716650170973
27,4,0.008194822645715643
27,5,0.010938027624575412
27,6,0.020141882758087645
27,7,0.018929608693830598
27,8,0.020858029633191905
27,9,0.01563802752107265
27,10,0.022966365323196562
27,11,0.01568449141325407
27,12,0.04108067581422605
27,13,0.01713036780228077
27,14,0.03308721615788531
27,15,0.005977919261099461
27,16,0.012640604354155476
27,17,0.005239495222537375
27,18,0.03907619432811656
27,19,0.006117786195582366
27,20,0.004093504393075979
27,21,0.027351599929131394
27,22,0.024701496054322016
27,23,0.03209430761512768
27,24,0.0067825110864039315
27,25,0.003233876987903992
27,26,0.0029273737633543073
27,27,0.0
27,28,0.02263122586364918
27,29,0.013362561243170624
27,30,0.012633582754689641
27,31,0.04054738571770529
27,32,0.023001279252569156
27,33,0.0149098023320941
27,34,0.024598098997564523
27,35,0.030449676853457227
27,36,0.03772522920361584
27,37,0.029447966252247715
27,38,0.01734837751367391
27,39,0.0197624351972898
27,40,0.011481322289439584
27,41,0.039116668947222794
27,42,0.019097797439008076
27,43,0.013365099854489396
27,44,0.014004432694517012
27,45,0.01564358095867133
27,46,0.007831762103171623
27,47,0.014526466746838766
27,48,0.01599460557520201
27,49,0.015625123939362134
27,50,0.004186553478383272
27,51,0.027632610261790536
27,52,0.021740048396383663
27,53,0.02306069187280088
27,54,0.009822070782730225
27,55,0.004775748252855971
27,56,0.01722972201595672
27,57,0.017629538748845888
27,58,0.029971108661186567
27,59,0.002279236269847003
27,60,0.025033187195993283
27,61,0.0065087763390508915
27,62,0.013030871134779257
27,63,0.006925571921729539
27,64,0.008286265047105671
27,65,0.025790921825168834
27,66,0.018545326182051597
27,67,0.02147731040946163
27,68,0.033477741049478836
27,69,0.010611834510333453
27,70,0.02422788989187543
27,71,0.012396579780337893
27,72,0.022038320492013347
27,73,0.025148018611983826
27,74,0.007184064967025965
27,75,0.02919873267720555
27,76,0.018600386714725328
27,77,0.011432991603915603
27,78,0.024997462171716434
27,79,0.03667686799206327
27,80,0.022801163501634976
27,81,0.015110555644716975
27,82,0.025546823814758434
27,83,0.013742103883082038
27,84,0.03533932220172237
27,85,0.015116772065887525
27,86,0.015414192230598579
27,87,0.03268609362672721
27,88,0.011752053271661051
27,89,0.014269516501833113
27,90,0.009268662223352242
27,91,0.017479239496871166
27,92,0.003918400534652769
27,93,0.025966963644321706
27,94,0.03218403744484903
27,95,0.024136209498165775
27,96,0.019356608139977832
27,97,0.0316949689314801
27,98,0.012955496209906606
27,99,0.005989983639263899
28,0,0.00798832902558272
28,1,0.04231174305449685
28,2,0.04035732127320699
28,3,0.0018377044406792853
28,4,0.0258993306417394
28,5,0.0117737022736816
28,6,0.041490744749370034
28,7,0.005159246335073922
28,8,0.042012996797359564
28,9,0.029320538167750602
28,10,0.043877321334316294
28,11,0.03309534845071103
28,12,0.02212708596816531
28,13,0.038521526720365094
28,14,0.013530779135963452
28,15,0.018319429816642585
28,16,0.034563276178902994
28,17,0.017962455089980865
28,18,0.019841965868378927
28,19,0.01825163604849625
28,20,0.01872284550402295
28,21,0.006125292541571639
28,22,0.006097548919350549
28,23,0.01625777318788907
28,24,0.021972117089003703
28,25,0.019736695117441114
28,26,0.025272347244981588
28,27,0.02263122586364918
28,28,0.0
28,29,0.018019203692613405
28,30,0.031189989747234935
28,31,0.020303797662039717
28,32,0.04449924538730406
28,33,0.00787170675317642
28,34,0.044403487611910916
28,35,0.01396302238822043
28,36,0.015242596804894476
28,37,0.010434735176976748
28,38,0.006417526443927468
28,39,0.038989635459237566
28,40,0.03371884759954254
28,41,0.017259872090931837
28,42,0.0041761978879086906
28,43,0.034047999523385865
28,44,0.028151131816023734
28,45,0.008695965083056029
28,46,0.020088581154501812
28,47,0.0325448481971035
28,48,0.03811851629649186
28,49,0.0076567365289357415
28,50,0.022592777070554668
28,51,0.008155475949449206
28,52,0.041300796333942354
28,53,0.0009322015863316591
28,54,0.020320631839562266
28,55,0.019229476933681478
28,56,0.013499879893586355
28,57,0.036689149782482736
28,58,0.009329432554406922
28,59,0.020424030177820407
28,60,0.013263708139023955
28,61,0.02898514918345767
28,62,0.00965295435679019
28,63,0.015816060642083407
28,64,0.018158200875160114
28,65,0.005921639432580524
28,66,0.004602511253564759
28,67,0.04063422303845014
28,68,0.011483896825425992
28,69,0.033211014403345854
28,70,0.010458223685658387
28,71,0.034054198379924044
28,72,0.012461954251197907
28,73,0.046409405039646724
28,74,0.01617936412388441
28,75,0.006887184453066504
28,76,0.0392448452106066
28,77,0.011261400654000754
28,78,0.010435466854132722
28,79,0.01521575913615375
28,80,0.014670476673096053
28,81,0.007760646165000557
28,82,0.04608088881479065
28,83,0.014226833204407657
28,84,0.0143817988423225
28,85,0.0353561501546346
28,86,0.037224586789846845
28,87,0.015607605827854174
28,88,0.013037949470472092
28,89,0.00866181215947905
28,90,0.013372468716475398
28,91,0.039990945988157056
28,92,0.021751094404643852
28,93,0.045985429567607046
28,94,0.014266597436286013
28,95,0.04340085933617282
28,96,0.04128785475234131
28,97,0.009276592074097603
28,98,0.035121952941897086
28,99,0.01667121326292555
29,0,0.025985297314308955
29,1,0.02480107885624028
29,2,0.022575679935665036
29,3,0.016948296065246313
29,4,0.00843096835980548
29,5,0.008194875914706858
29,6,0.023746268273086988
29,7,0.015744356658318498
29,8,0.02422167657772206
29,9,0.011305414088867953
29,10,0.026023861258307555
29,11,0.015108461683430283
29,12,0.039101047170022746
29,13,0.020842705741248354
29,14,0.030454195268024852
29,15,0.017192653684507186
29,16,0.017210612646092874
29,17,0.014956181577550133
29,18,0.03687055830047048
29,19,0.017314375361631953
29,20,0.013634949245298157
29,21,0.02360189486754704
29,22,0.021428483465267028
29,23,0.03083289259697267
29,24,0.006631764988391479
29,25,0.010227395790848462
29,26,0.01230652396409689
29,27,0.013362561243170624
29,28,0.018019203692613405
29,29,0.0
29,30,0.013321218355091586
29,31,0.037762919283801065
29,32,0.026748287252074777
29,33,0.01242583816921529
29,34,0.02643402399724997
29,35,0.028758292124659145
29,36,0.033137025370243406
29,37,0.026760003078492443
29,38,0.011816783543841056
29,39,0.021018597536612813
29,40,0.016658914729928948
29,41,0.03524365042590965
29,42,0.013968867366359458
29,43,0.016341503631702822
29,44,0.010159160174395035
29,45,0.009582826993480013
29,46,0.005533633248827589
29,47,0.014596306539615288
29,48,0.020752331942683153
29,49,0.013729287888547114
29,50,0.009218020025397787
29,51,0.024570988406516142
29,52,0.023333162249067885
29,53,0.018295973884702218
29,54,0.0035732354349679897
29,55,0.00862466605062774
29,56,0.018547519288523193
29,57,0.0187310771506603
29,58,0.026638074756170457
29,59,0.011490095538053845
29,60,0.02403755780014947
29,61,0.0135212260669135
29,62,0.00953357547949008
29,63,0.008630641854010402
29,64,0.0051020253310950624
29,65,0.022351391953955215
29,66,0.013459404024045635
29,67,0.022648290709927292
29,68,0.02946435799517061
29,69,0.017314024727066567
29,70,0.02236041680132629
29,71,0.016607754910797995
29,72,0.021284315586885802
29,73,0.028589376602170903
29,74,0.01511380678463054
29,75,0.024902940049402
29,76,0.021410056745330766
29,77,0.008530277692707441
29,78,0.023021254316491487
29,79,0.03305056376098565
29,80,0.0228366221232367
29,81,0.010477779789651955
29,82,0.028162618417897866
29,83,0.0038493575340643317
29,84,0.032005603876917484
29,85,0.01753899300156706
29,86,0.019713547739589547
29,87,0.031055603432040727
29,88,0.016114036485684418
29,89,0.009619004755912028
29,90,0.009101407630521885
29,91,0.023125884121846664
29,92,0.017179765393828518
29,93,0.028022937560810413
29,94,0.03018898592535337
29,95,0.025407995838998013
29,96,0.023730140754737127
29,97,0.027268124048423003
29,98,0.01790876387611399
29,99,0.011645450625839014
30,0,0.03917041791970229
30,1,0.011714139547350167
30,2,0.009263861454800295
30,3,0.03019475116384881
30,4,0.005749144763597863
30,5,0.01976734166584371
30,6,0.010447058945094111
30,7,0.02813292884125896
30,8,0.010905655898396989
30,9,0.004202605261281196
30,10,0.012714271659516954
30,11,0.0031181325886164217
30,12,0.05121345029491819
30,13,0.00762210984844228
30,14,0.04281487328061115
30,15,0.01834792139181442
30,16,0.007194035637647417
30,17,0.017104327884179923
30,18,0.04907434106515082
30,19,0.01849167350877606
30,20,0.015680631733380416
30,21,0.03648171649306756
30,22,0.03401079422816388
30,23,0.04250400352479351
30,24,0.009743581199646545
30,25,0.013102691692330028
30,26,0.010528534825377018
30,27,0.012633582754689641
30,28,0.031189989747234935
30,29,0.013321218355091586
30,30,0.0
30,31,0.05027035301449465
30,32,0.013440204844513292
30,33,0.024230888487321287
30,34,0.013332210839573724
30,35,0.040611720546103854
30,36,0.04638230628257026
30,37,0.0391034461223099
30,38,0.025100814149229413
30,39,0.00798382242687084
30,40,0.009141051602094762
30,41,0.0482829049772939
30,42,0.02721695932032192
30,43,0.003274060863071885
30,44,0.003415898314476822
30,45,0.022889584842269415
30,46,0.011328500800466063
30,47,0.0018953382721382424
30,48,0.00851881653832092
30,49,0.025232975512277028
30,50,0.010136272019985628
30,51,0.037088388928822026
30,52,0.010241242862523944
30,53,0.031512335337307164
30,54,0.010895097172822936
30,55,0.012954979815113319
30,56,0.028139587489754495
30,57,0.005662642450894974
30,58,0.039335195069143104
30,59,0.01309338048514245
30,60,0.035427151336983945
30,61,0.010883952255017672
30,62,0.021791590774981953
30,63,0.016183526014824316
30,64,0.013175206800842313
30,65,0.03504394272141746
30,66,0.02669127267234227
30,67,0.00971080771221537
30,68,0.04252644685504333
30,69,0.013935896541339855
30,70,0.03418002981138765
30,71,0.006101276193500341
30,72,0.03244732108361784
30,73,0.015274167305094058
30,74,0.018756118664042264
30,75,0.03803713744848566
30,76,0.008091036610398493
30,77,0.02027325075690096
30,78,0.03491504378942561
30,79,0.04596500344348272
30,80,0.033578994272280276
30,81,0.023453143248556626
30,82,0.014912535177982404
30,83,0.017164967316032467
30,84,0.044760734932458836
30,85,0.004225830617851711
30,86,0.006894057620088594
30,87,0.04291303075313519
30,88,0.02293499786821451
30,89,0.02255267475618615
30,90,0.01861722848156978
30,91,0.013789489099450382
30,92,0.016248143717572945
30,93,0.014884785984181925
30,94,0.042216218999141034
30,95,0.012505778331888326
30,96,0.010605272799197495
30,97,0.04045730085150186
30,98,0.008644762313154588
30,99,0.016493140254977785
31,0,0.013616029599270555
31,1,0.06071738558302344
31,2,0.05913885141346092
31,3,0.021776524251224862
31,4,0.0447317261751488
31,5,0.03052400260597321
31,6,0.06020005608162877
31,7,0.022185472877514833
31,8,0.06078858466270351
31,9,0.048895940795971225
31,10,0.06274428204368158
31,11,0.05243589024356717
31,12,0.0039362700399064535
31,13,0.057186448375915196
31,14,0.007490806356251403
31,15,0.0352815311793285
31,16,0.05299481852864396
31,17,0.0354090255225585
31,18,0.0023553845411959863
31,19,0.03517331214133564
31,20,0.036459851903250566
31,21,0.014276466071436325
31,22,0.016360092714545086
31,23,0.008772167583273314
31,24,0.040702888007581345
31,25,0.038006400121458714
31,26,0.04338095865202603
31,27,0.04054738571770529
31,28,0.020303797662039717
31,29,0.037762919283801065
31,30,0.05027035301449465
31,31,0.0
31,32,0.06318046605659294
31,33,0.02606830881647934
31,34,0.06357619442394648
31,35,0.010175570579112534
31,36,0.013632223420025926
31,37,0.011189545089471129
31,38,0.02668974541320179
31,39,0.05820760595361233
31,40,0.05198033261648149
31,41,0.006848037942502716
31,42,0.024457897136754964
31,43,0.05283290611967891
31,44,0.047582055409294034
31,45,0.02894131127321893
31,46,0.03896414042378989
31,47,0.051769980703917966
31,48,0.05646967308079022
31,49,0.02514446339432397
31,50,0.0410202128342141
31,51,0.013230789078352213
31,52,0.060487122050344844
31,53,0.02032704823411267
31,54,0.039460528792473505
31,55,0.03770561225824093
31,56,0.023445637558384882
31,57,0.05588626176777968
31,58,0.011146552491502863
31,59,0.038536512207771254
31,60,0.015597738211272484
31,61,0.047046521504662625
31,62,0.0285529056890108
31,63,0.03428040883660825
31,64,0.03711558707690852
31,65,0.015419951508096068
31,66,0.024826277665212927
31,67,0.059902399113853026
31,68,0.00962118569781103
31,69,0.051025780912385896
31,70,0.01633846748596402
31,71,0.052575765666342006
31,72,0.018556218326910224
31,73,0.06518743692914156
31,74,0.033440628743936295
31,75,0.01390377816335823
31,76,0.058130371195797316
31,77,0.03002152955083646
31,78,0.015570644224527537
31,79,0.005849568977779377
31,80,0.017969267368198538
31,81,0.027297343226797645
31,82,0.06507740690006812
31,83,0.034187463202395255
31,84,0.0059484759914920134
31,85,0.05427082432523237
31,86,0.05572824367018089
31,87,0.00803930872398894
31,88,0.028884659980564553
31,89,0.02815010085848472
31,90,0.03178162945362654
31,91,0.05793188197347257
31,92,0.03903262556668437
31,93,0.06512194879266724
31,94,0.008410093966755511
31,95,0.06269370477116656
31,96,0.05976229521489604
31,97,0.012853321263866381
31,98,0.0534351623835878
31,99,0.034668538635727476
32,0,0.05246153159802422
32,1,0.0042653597030212695
32,2,0.004176799810025136
32,3,0.043546545140247715
32,4,0.018621920859739207
32,5,0.03287307451989023
32,6,0.0030129237282228456
32,7,0.04122198749743241
32,8,0.0025527223424376775
32,9,0.0158562365646299
32,10,0.0026436890761742495
32,11,0.011972605898629647
32,12,0.06385748847514623
32,13,0.006011211328817678
32,14,0.055708913485493616
32,15,0.028798636624842455
32,16,0.010365914298535622
32,17,0.02823832696531028
32,18,0.06180829287856369
32,19,0.02892912028631966
32,20,0.02702448979119219
32,21,0.049647921045497395
32,22,0.04709218470115331
32,23,0.05493830357174511
32,24,0.02259719544206243
32,25,0.02523102932106399
32,26,0.020080745701214507
32,27,0.023001279252569156
32,28,0.04449924538730406
32,29,0.026748287252074777
32,30,0.013440204844513292
32,31,0.06318046605659294
32,32,0.0
32,33,0.03722238090762941
32,34,0.006882365372621875
32,35,0.05321748177154805
32,36,0.0597028695385584
32,37,0.052028628469405355
32,38,0.03848640870299312
32,39,0.006705568054159506
32,40,0.011719625507051948
32,41,0.061460364851720926
32,42,0.04057759494380709
32,43,0.010463745762328587
32,44,0.016737825655670963
32,45,0.03629374553227017
32,46,0.024443668893655943
32,47,0.012296426079347179
32,48,0.0074006151519269954
32,49,0.03808834458504934
32,50,0.022202443294429802
32,51,0.050113586072918354
32,52,0.0065113531780697145
32,53,0.04484351856068454
32,54,0.02420648328962024
32,55,0.025523955363826668
32,56,0.040152705399888994
32,57,0.00842011365935483
32,58,0.05241260836947577
32,59,0.0247672156071533
32,60,0.04785312205805599
32,61,0.016732190388113286
32,62,0.03496343780700422
32,63,0.028963971470436133
32,64,0.026366795022278757
32,65,0.04815492148969003
32,66,0.04004547997626949
32,67,0.0073708096812704444
32,68,0.05573760148923882
32,69,0.014234127355274186
32,70,0.04690179194151382
32,71,0.01066261419054555
32,72,0.04484960391350659
32,73,0.002262590363732766
32,74,0.030167124339075105
32,75,0.05130262035481266
32,76,0.005390650868275702
32,77,0.033388082507422354
32,78,0.04766275814377336
32,79,0.059090975703628146
32,80,0.04571603287621573
32,81,0.036749384491277994
32,82,0.004841181218757873
32,83,0.03058338909965707
32,84,0.05782444522565281
32,85,0.009215478816731699
32,86,0.007593127487580685
32,87,0.055479039784738116
32,88,0.03470213902630959
32,89,0.03584884030068057
32,90,0.03146920525440839
32,91,0.010438334623751544
32,92,0.025252047222413906
32,93,0.006740968057805476
32,94,0.05491474110115895
32,95,0.008187933754503808
32,96,0.004036289851997915
32,97,0.05374758904720974
32,98,0.010238557379114357
32,99,0.028607422381870355
33,0,0.015518716087475744
33,1,0.034871487535542305
33,2,0.03313880202713805
33,3,0.007767108468691907
33,4,0.018682423113325266
33,5,0.0045197918760928255
33,6,0.034224166287554175
33,7,0.0040322160346386
33,8,0.03479454662914944
33,9,0.023090969675606414
33,10,0.03673367620056805
33,11,0.026473120178576757
33,12,0.027053447258429546
33,13,0.031216685340988044
33,14,0.018596602332084603
33,15,0.0104601318438697
33,16,0.027109538046210552
33,17,0.010105390857343133
33,18,0.024881806387686056
33,19,0.010397386668012805
33,20,0.010921701849694893
33,21,0.012487337172125018
33,22,0.009886114783398339
33,23,0.01852903550909681
33,24,0.014657051587985321
33,25,0.01212360594139994
33,26,0.017632646052364483
33,27,0.0149098023320941
33,28,0.00787170675317642
33,29,0.01242583816921529
33,30,0.024230888487321287
33,31,0.02606830881647934
33,32,0.03722238090762941
33,33,0.0
33,34,0.037555218989038505
33,35,0.01652222382151774
33,36,0.02282778871301402
33,37,0.014884227097191055
33,38,0.008505771732183868
33,39,0.032192679177041855
33,40,0.026181757159589987
33,41,0.02431185711524939
33,42,0.007563979522481673
33,43,0.02681460522314214
33,44,0.021695685317504772
33,45,0.009256692222086619
33,46,0.012906874206894773
33,47,0.0257643125977949
33,48,0.03063820786319505
33,49,0.001517395194529289
33,50,0.015079401564650268
33,51,0.012913135337272987
33,52,0.03446601258949829
33,53,0.008385592930554249
33,54,0.01349240111163635
33,55,0.011720571711061223
33,56,0.007848749603390175
33,57,0.029867296326554195
33,58,0.01521273584167708
33,59,0.012751400900763623
33,60,0.011625470197643477
33,61,0.021348852776375236
33,62,0.00298804544285489
33,63,0.008270707520299056
33,64,0.011087105395970579
33,65,0.010958955791898392
33,66,0.007198798640059346
33,67,0.0338997412898106
33,68,0.018617115155168347
33,69,0.025517830390592546
33,70,0.010067647864686188
33,71,0.026647163604615418
33,72,0.008875379715980312
33,73,0.03920430279275813
33,74,0.00831061356225075
33,75,0.014295473584160182
33,76,0.032105425558773514
33,77,0.004047789541196308
33,78,0.010771486705463613
33,79,0.021912082683166984
33,80,0.010559509682239407
33,81,0.005000811569412198
33,82,0.039054074614821035
33,83,0.009959171310336136
33,84,0.020635697410222843
33,85,0.02823325070186602
33,86,0.02981874775131349
33,87,0.018832694084604827
33,88,0.006942824314690619
33,89,0.0050194801585343556
33,90,0.005764649528126712
33,91,0.03235979840953874
33,92,0.01389779083301659
33,93,0.03909887335308671
33,94,0.018056153390462015
33,95,0.036697124879744976
33,96,0.033879539772317266
33,97,0.016792710197248373
33,98,0.02761322200110426
33,99,0.008920789381369662
34,0,0.05237410635119083
34,1,0.011013675189610626
34,2,0.006254715970393549
34,3,0.04336532002255951
34,4,0.018962393344632213
34,5,0.0330926879209803
34,6,0.006843114015300626
34,7,0.041449479512817695
34,8,0.005838317088009531
34,9,0.01518784717858705
34,10,0.004249650160732747
34,11,0.01132894407092934
34,12,0.06450137759239188
34,13,0.008375200939720039
34,14,0.05612756114815351
34,15,0.0305654020717371
34,16,0.012771411743396398
34,17,0.029720098280417984
34,18,0.06237365105406833
34,19,0.030703643557056768
34,20,0.028383667702471027
34,21,0.049764325917415794
34,22,0.04732005956075641
34,23,0.05575470598054463
34,24,0.023003119860568598
34,25,0.026133196514517475
34,26,0.02171511686944353
34,27,0.024598098997564523
34,28,0.044403487611910916
34,29,0.02643402399724997
34,30,0.013332210839573724
34,31,0.06357619442394648
34,32,0.006882365372621875
34,33,0.037555218989038505
34,34,0.0
34,35,0.05389382031488498
34,36,0.059530910216505584
34,37,0.052419100006094434
34,38,0.038241375737351736
34,39,0.005420571083403966
34,40,0.014598372910577277
34,41,0.06153471057980244
34,42,0.040388114593977884
34,43,0.011242139406820086
34,44,0.016278192182260395
34,45,0.036001425382733016
34,46,0.02465630018152366
34,47,0.011878415671850037
34,48,0.012114273901435848
34,49,0.038545085831690154
34,50,0.023078552465170907
34,51,0.05040120637420319
34,52,0.00310795987670539
34,53,0.0447027454002126
34,54,0.024193047398265194
34,55,0.026150376325317658
34,56,0.04125169252303221
34,57,0.00772995365313641
34,58,0.05263700703378244
34,59,0.02591231583260535
34,60,0.04866943581936865
34,61,0.01899438439908806
34,62,0.03510347472803267
34,63,0.029461828359024025
34,64,0.026501218548488303
34,65,0.048345586403122
34,66,0.03987341878972635
34,67,0.003804208382601849
34,68,0.05577531365892857
34,69,0.01866988747859406
34,70,0.04747830276591782
34,71,0.012539719383892199
34,72,0.04567959328533966
34,73,0.005299508867364343
34,74,0.03154766691133408
34,75,0.05126448301215363
34,76,0.0060971429539801395
34,77,0.033597232219453294
34,78,0.048217423571767996
34,79,0.05924216737019218
34,80,0.046745491494562884
34,81,0.03670428611550665
34,82,0.0021778994686803953
34,83,0.030275427173535787
34,84,0.05805662486197167
34,85,0.009549940144435333
34,86,0.010638676831521055
34,87,0.05618900189623649
34,88,0.03592967682016413
34,89,0.0358071808404354
34,90,0.03191912285530346
34,91,0.017154696967803404
34,92,0.02731056091393988
34,93,0.001595759806729796
34,94,0.055512885876568656
34,95,0.0013472754251080243
34,96,0.010108814340608141
34,97,0.05365767434794937
34,98,0.013441528046061094
34,99,0.029562017089983083
35,0,0.012831009613660781
35,1,0.05066826651759684
35,2,0.04923169418314334
35,3,0.015795820998810495
35,4,0.034954974618076645
35,5,0.021040172683059424
35,6,0.05025546451316835
35,7,0.013046715975919304
35,8,0.05087337641081149
35,9,0.039603706812894594
35,10,0.052870870578192314
35,11,0.04294616312586297
35,12,0.010664663520053755
35,13,0.047230919585513814
35,14,0.0030840235974678235
35,15,0.025125253592712136
35,16,0.0429669362797446
35,17,0.025281815914805272
35,18,0.008634665980081063
35,19,0.025015917178612092
35,20,0.026358951915529644
35,21,0.00883122205282844
35,22,0.00812741919073031
35,23,0.0023085528426350123
35,24,0.030913816753307316
35,25,0.028015209692598082
35,26,0.0333056250322846
35,27,0.030449676853457227
35,28,0.01396302238822043
35,29,0.028758292124659145
35,30,0.040611720546103854
35,31,0.010175570579112534
35,32,0.05321748177154805
35,33,0.01652222382151774
35,34,0.05389382031488498
35,35,0.0
35,36,0.015240302278585775
35,37,0.003937434895068984
35,38,0.01901833723758435
35,39,0.04858612291962898
35,40,0.04191087737760692
35,41,0.009737824838783517
35,42,0.017104591616175252
35,43,0.04295552212719844
35,44,0.038204849632710716
35,45,0.02096558852063505
35,46,0.029313817490696212
35,47,0.042203367268558716
35,48,0.04641268842361669
35,49,0.01541224056880484
35,50,0.031057370040894573
35,51,0.005942836501135109
35,52,0.050829626621333654
35,53,0.014707184234869958
35,54,0.02999891022807347
35,55,0.02781072566547266
35,56,0.013285023269883447
35,57,0.046265556183681285
35,58,0.006434393928295965
35,59,0.028492063306146037
35,60,0.00543209422483088
35,61,0.03694981744520889
35,62,0.019270641318214266
35,63,0.02445487091953537
35,64,0.02756902047597136
35,65,0.008044656007398005
35,66,0.0171757288973726
35,67,0.0503063500454522
35,68,0.009770154825316313
35,69,0.04089181900633703
35,70,0.006457848237203885
35,71,0.042578797951297924
35,72,0.008416147697069656
35,73,0.05526303412915293
35,74,0.023311371646898737
35,75,0.011742013037130104
35,76,0.048284466473944986
35,77,0.020567978002991927
35,78,0.005755048519504122
35,79,0.007387460572167092
35,80,0.007796145798101067
35,81,0.018535777864230604
35,82,0.05527258146878608
35,83,0.025463667736149977
35,84,0.005840749400943005
35,85,0.04446365588353167
35,86,0.045715899808713385
35,87,0.002311119441917756
35,88,0.018742942915455557
35,89,0.019297868215175942
35,90,0.02200417799780182
35,91,0.047806577637531676
35,92,0.028879899284524325
35,93,0.05540825269587806
35,94,0.0017704245183863417
35,95,0.053099849540167984
35,96,0.04973311810199112
35,97,0.012865874387132631
35,98,0.04337453411547549
35,99,0.02463643084386643
36,0,0.007313038081195217
36,1,0.057518748424802056
36,2,0.05556176496598783
36,3,0.016206913954004542
36,4,0.04112647485288934
36,5,0.0269803821197569
36,6,0.05669810017303738
36,7,0.01881563325409391
36,8,0.057214606899669895
36,9,0.04440117527532602
36,10,0.05906500493211748
36,11,0.04822661408201766
36,12,0.017561989040254748
36,13,0.0537356673123685
36,14,0.012424335917003844
36,15,0.032935361003179384
36,16,0.04977621241366176
36,17,0.03282488034919286
36,18,0.015893342705143823
36,19,0.032843129701889316
36,20,0.03372242671103408
36,21,0.010529470059807955
36,22,0.013226200810165279
36,23,0.017282378507529585
36,24,0.037201968592896505
36,25,0.03490472242504511
36,26,0.0404276871697717
36,27,0.03772522920361584
36,28,0.015242596804894476
36,29,0.033137025370243406
36,30,0.04638230628257026
36,31,0.013632223420025926
36,32,0.0597028695385584
36,33,0.02282778871301402
36,34,0.059530910216505584
36,35,0.015240302278585775
36,36,0.0
36,37,0.011438597328033142
36,38,0.021327288993967596
36,39,0.05412632126579745
36,40,0.04891479062775522
36,41,0.0067853571543840955
36,42,0.019187133350892657
36,43,0.049264102189045846
36,44,0.04328480310237691
36,45,0.023574520975847377
36,46,0.03532159081740993
36,47,0.047706008083045516
36,48,0.05332427914029754
36,49,0.0221529278213229
36,50,0.03779742327629112
36,51,0.01087501474240213
36,52,0.056436361069492375
36,53,0.014893383109340616
36,54,0.035541466531405747
36,55,0.03443228430244576
36,56,0.021604760346925836
36,57,0.05183984084525113
36,58,0.009081560069969236
36,59,0.03555909515892125
36,60,0.015703665290482137
36,61,0.04414070768998888
36,62,0.024863239133896407
36,63,0.031001994552017697
36,64,0.03339247700270107
36,65,0.012139901166086108
36,66,0.01971105304124324
36,67,0.055750917259101876
36,68,0.005515543540944348
36,69,0.048319012884042056
36,70,0.014602992144665164
36,71,0.049272302029569705
36,72,0.017082715604041905
36,73,0.06160157749275086
36,74,0.03091160470969984
36,75,0.00853995650249467
36,76,0.0544413282926938
36,77,0.0264656179871148
36,78,0.013966402767239308
36,79,0.008226799199311434
36,80,0.017591662230715996
36,81,0.02299988406529533
36,82,0.06124208169359017
36,83,0.02929713323216539
36,84,0.009679903529002373
36,85,0.050558607930075626
36,86,0.052439818426801246
36,87,0.01617590846189983
36,88,0.026570551199371767
36,89,0.02390016916647451
36,90,0.028527786834892845
36,91,0.0551385209717714
36,92,0.03659169232538313
36,93,0.0611163016367536
36,94,0.014679592478532223
36,95,0.05849847496652251
36,96,0.056498570273687154
36,97,0.0060382630956893404
36,98,0.05032442159635406
36,99,0.03174223113863867
37,0,0.008913176439305278
37,1,0.04959440458333045
37,2,0.047975052865743474
37,3,0.012216339776480956
37,4,0.033553570214292894
37,5,0.019354980905210113
37,6,0.049042206948653855
37,7,0.0110611690425333
37,8,0.0496269501403541
37,9,0.037809765536063286
37,10,0.05158050280174946
